Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Middle East & North Africa (IDA & IBRD countries),,,,,,,,,,,8.333046358,9.233370279,10.08989183,12.81171138,36.59644058,30.49727081,28.55964912,26.99874141,26.44960717,30.85448144,33.23651692,23.46421938,17.69515037,16.13012216,15.62761211,14.62143537,6.74279294,11.34870013,11.54179133,16.92495317,16.38071949,12.36623953,11.51435094,15.25133797,15.71707419,13.85928343,14.39349051,13.14256464,9.192239976,12.50736721,19.79122773,16.09847976,15.96374218,16.70725494,20.10428498,25.31122746,26.29645625,23.79075397,27.22935125,16.88283911,19.19916336,24.15790255,23.31350691,22.41482978,20.56652197,12.43698154,10.82598011,15.05657279,21.98065961,18.24818794,11.62378847,19.52316996,
Tonga,,,,,,,,,,,,,,,,0.040334034,0.047003673,0.058303661,0.038645721,0.050980386,0.048058881,0.024815563,0.403824411,0.159189842,0.109551127,0.200602049,0.202477559,0.18237838,0.136672267,0.150967599,0.079082109,0.070941056,0.073874843,0.078301781,0.058389943,0.066306272,0.063568937,0.04874773,0.05479136,0.029418364,0.028000713,0.033483632,0.035662475,0.041673231,0.031403762,0.024015632,0.03656127,0.048160734,0.055629223,0.054939998,0.048507939,0.047841958,0.039868361,0.040118879,0.052155805,0.042138997,0.045386147,0.054090444,0.039957589,0.035553973,0.039044071,0.040752466,
South Asia (IDA & IBRD),,,,,,,,,,,0.695162674,0.824359504,0.8281486,1.011440142,1.712404981,2.859945334,2.933050885,4.017009617,3.439269079,3.655601016,2.554162538,3.208089343,3.421269331,2.987223241,2.761301972,2.906556683,2.091208757,1.92662494,1.805707394,2.457919426,2.987770956,2.580177779,2.358041719,2.029725783,1.811318593,2.141687138,2.110211793,1.88240187,1.546872205,1.664084548,2.172879336,2.16099171,2.158986281,2.077313747,2.832323334,3.285458029,3.506186813,3.872220538,5.856998886,2.941264581,3.938131978,4.593702656,3.545953399,3.177489135,2.488204086,1.58494509,1.515042505,1.716732527,1.920559053,1.746403098,1.533816952,2.64511038,
Sub-Saharan Africa (IDA & IBRD countries),,,,,,,,,,,3.712182472,3.567914981,3.723079553,5.084877463,12.56876985,10.04593903,10.06217837,11.92404875,9.643784263,18.52744523,15.44098126,7.071668304,6.261109556,7.394442254,7.551133613,9.392069568,7.032727705,7.880026943,8.142950231,10.42656814,10.67329422,8.061434483,9.235057797,11.10477122,11.23058448,12.27929021,13.08919694,11.68832086,8.457477884,6.721367121,10.91495331,9.575681474,9.330759407,9.147648413,10.04226497,12.46585343,12.9166608,13.95152906,18.02803047,10.47388924,12.67987271,15.28928727,13.30688793,11.43273222,9.438062052,6.246630446,6.59227931,7.92688135,8.45802474,7.507704656,6.026476478,9.976112838,
Trinidad and Tobago,,,,,,,,,,,2.665206284,3.689196266,3.942444022,6.779214946,27.06010766,25.32905243,26.19745473,18.64362159,18.20384179,34.61729633,31.70951912,26.51602402,10.14441848,13.45105836,14.80532709,15.63728704,10.23768065,14.45524902,11.67835994,17.79896596,20.58792351,11.50736685,10.82059594,12.35469065,11.41748979,12.36940019,13.99945437,12.43048559,6.559052614,10.48937356,14.08186264,10.17298373,11.89828605,10.65491028,10.83230994,16.06703866,18.38984785,15.96067792,15.27103399,16.14750623,13.50192813,21.19020578,19.04544905,18.94178804,15.59878282,7.535455496,4.122142413,5.7613773,11.23203743,11.0689883,5.882154765,7.859368559,
Tunisia,,,,,,,,,,,2.647012049,2.847659958,2.589048927,3.161362535,12.96931482,11.88740573,7.968717969,10.39194847,7.976084467,16.7962405,16.32745363,14.74510391,11.94599563,12.32469136,11.92643041,11.10428044,5.288272851,6.268424773,5.18093555,7.076274184,6.833690844,4.519146814,4.141730854,3.593247249,2.899960782,2.714562416,3.081550167,2.581949069,1.812695346,2.335245204,3.70327178,2.924968701,2.841570687,2.55468044,3.044958742,4.330976282,4.799558384,6.351473196,9.880120989,6.99090855,5.802305007,6.260023726,6.612376588,5.461685373,4.594137599,2.688286747,2.185155883,2.510259727,2.821879871,2.247392297,1.467172306,2.249230874,
Turkiye,,,,,,,,,,,0.691508497,0.660287783,0.580501952,0.782691076,1.181357321,0.916591009,0.935880834,0.819877007,0.811207187,0.844103058,1.310031639,1.400084441,1.295798982,1.092375115,1.007835901,0.941646422,0.638436346,0.569724767,0.687907907,0.687433293,0.593252933,0.422691781,0.468208375,0.357725427,0.396471923,0.365520642,0.375047057,0.290640491,0.143921582,0.183061334,0.241654019,0.290748557,0.208352788,0.185862776,0.258039998,0.24655561,0.338060206,0.393584701,0.622799886,0.390043504,1.033332663,1.155990369,0.748490715,0.621362749,0.515494221,0.259377097,0.381853603,0.379263395,0.529966636,0.382779824,0.397202384,0.827048727,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.412721414,8.8737437,11.49973782,10.01638658,11.41063007,10.72643035,11.61313479,14.04666575,11.29902289,8.873320925,5.729641233,3.768207439,3.755335812,4.044124764,4.857473581,6.862737008,5.354293727,4.993588131,5.52196374,6.206103441,5.076595135,5.536256507,5.559458382,7.33646178,6.832519851,5.767235253,5.046905593,5.301938844,5.616038358,5.136167595,3.611597287,3.531450444,3.85169508,6.69370907,
Uganda,,,,,,,,,,,8.804789538,6.666928284,7.161715489,10.62718599,9.724436593,10.90643384,9.803669021,14.37104187,18.52125708,20.90134992,44.65685148,36.73080353,31.21397348,20.08562161,11.46241315,8.932812064,12.73789723,7.788712247,8.157097092,10.32938055,15.8107071,20.60209374,25.23549924,19.49930421,19.00344038,19.50946075,18.58246812,16.85004386,16.79184843,12.4637725,12.04941439,12.46439317,14.24812016,20.88523024,15.19256298,13.92395612,13.25196696,16.16407964,16.4379946,9.462458738,8.102294394,9.156208492,10.6585708,10.65861038,10.33123197,10.79475761,12.73365131,12.13051474,8.388882178,7.388339378,7.563490417,7.475520323,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.160661305,0.742038457,0.837869785,3.25259182,2.526914751,4.372882234,2.680848901,2.16005249,3.000135196,3.006595767,2.366117974,1.820314852,1.891489028,3.370655877,4.262512924,3.317083494,3.007478291,3.35413577,4.346014192,4.59204338,5.415740382,7.94411212,4.789210317,7.063851107,7.908256492,4.702655195,3.991364537,3.608320933,2.599115406,2.399425967,2.954212046,2.910469551,1.7317987,1.093127496,7.512902364,
Upper middle income,,,,,,,,,,,1.742535098,1.827534316,2.112296072,3.353023124,7.456258372,7.828312116,8.854274728,9.21674032,9.255700121,12.84260427,16.50617216,12.3577438,10.91626645,9.992123694,8.778871769,8.923616083,5.552182158,6.983473558,6.497770052,7.378422795,8.028926659,4.842352015,4.821093398,4.086730375,3.534032234,3.839662259,4.035313327,3.465632205,2.207428587,3.264345827,5.316482697,4.820797417,4.611713219,4.767570252,6.365436458,7.386213402,8.042035872,8.036463388,10.45040826,5.615219511,7.040408225,8.55015609,6.649934454,5.538931212,4.674447274,2.623263216,2.306777095,2.871812101,3.668570284,3.139687511,2.029598298,4.319375183,
Uruguay,,,,,,,,,,,0.322386079,0.222743643,0.336209014,0.322927267,0.347445032,0.587504922,0.490450895,0.689798672,0.617880874,0.562525802,0.370143323,0.338559734,0.752116989,0.561298211,0.410109138,0.312036164,0.383931061,0.401934081,0.358229003,0.391092683,0.606444697,0.547745702,0.524820144,0.442303519,0.375584936,0.448525663,0.381449646,0.401275809,0.327248534,0.301658893,0.193328084,0.216877825,0.454589977,0.632377734,0.800895044,0.806565486,1.123404386,1.288421238,1.567981614,1.346738272,2.021698848,1.437094962,1.179626448,1.291380436,1.45872376,1.852182417,1.741687159,1.82938512,1.972992442,1.706327805,2.293430093,1.927735205,
United States,,,,,,,,,,,0.655681493,0.667661829,0.729815852,0.911328164,3.276199474,3.230532568,3.090347793,3.11411865,2.728492915,5.044565478,5.681501963,4.048880013,2.391934496,2.666698327,2.339205753,2.092981823,0.910129606,1.217313945,0.968881981,1.07193822,1.232508189,0.908448702,0.935694655,0.89208545,0.761582644,0.815170233,0.999135594,0.845706067,0.548987113,0.642858629,1.113289175,0.915678454,0.689227379,1.045922064,1.253691964,1.496643474,1.13066389,1.078114987,1.92914076,0.743921135,0.968704075,1.235029305,0.776694501,0.750833996,0.703153662,0.23437177,0.303325431,0.427546324,0.59567881,0.557098126,0.329505972,1.27994423,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.716581251,5.184702539,5.666597561,8.106841596,7.74856167,11.11790904,10.64684797,10.11368042,1.902575319,2.751910804,13.04158509,23.6268314,20.26217678,21.81136367,18.78486723,15.38475125,25.54915552,22.59229833,30.05144709,18.63093061,14.78364912,19.06733727,17.28445224,14.68035113,10.36186811,7.25480372,6.720252794,12.02719372,18.65079715,10.85699852,9.08357795,20.46516083,
St. Vincent and the Grenadines,,,,,,,,,,,0.148289021,0.114288746,0.08843778,0.143905499,0.145813119,0.206139295,0.170702546,0.195745691,0.155600703,0.14597953,0.144859322,0.105898389,0.205833993,0.062912074,0.033925522,0.019452513,0.017270735,0.015705457,0.013425119,0.012334044,0.038188514,0.042564165,0.036226504,0.02710482,0.031008903,0.036825568,0.025598694,0.034391207,0.02730788,0.022043064,0.019730887,0.018046702,0.015180126,0.015347835,0.014594307,0.013406346,0.017169919,0.015787173,0.016151437,0.014895128,0.033365664,0.028465454,0.026964335,0.034115439,0.042394607,0.031263069,0.040785903,0.032982889,0.020930479,0.01829998,0.025646437,0.019329169,
Venezuela,,,,,,,,,,,5.487721306,7.387941049,7.192719157,10.75544271,33.94788417,24.89150141,22.99315139,16.19853436,15.82639951,36.48138098,34.43129466,24.7508589,13.10866088,17.09951097,19.02603008,16.31073851,8.001024149,15.91663112,10.01308596,20.96265043,29.25485112,16.66398942,15.75717761,15.79321818,16.21982659,15.13632101,23.83677206,18.09635408,9.063470095,13.26953261,20.5761295,15.34429036,19.45458847,21.89558434,23.82971157,29.2230041,28.07746801,23.11869418,23.92230706,10.54166682,12.38087833,24.47533576,18.7812359,17.62534491,11.84650828,,,,,,,,
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.54E-05,4.550874369,2.303477559,2.481570373,3.825876408,9.549498618,1.83139191,3.459789345,4.104733535,1.96183734,1.346228498,0.852744731,0.448439818,0.440640386,0.458057891,0.372382849,0.247081554,0.205447216,,
Viet Nam,,,,,,,,,,,,,,,,,,,,,,,,,,2.169470339,1.46541597,1.161674374,1.762706016,9.253395982,12.32784523,8.022991222,10.25935185,7.692238718,6.738166492,7.280474357,7.002788231,5.750411824,4.558593709,5.640476247,9.692228187,7.980356432,7.425491363,7.95488668,11.76429105,12.13419654,12.23053902,11.41318536,13.9196884,7.400886512,7.481280915,9.069444286,7.298676933,5.913311535,5.660949161,3.383330333,2.683575938,3.213504436,3.260099685,2.500682605,1.810881958,2.547017088,
Vanuatu,,,,,,,,,,,,,,,,,,,,0.38946101,0.438448404,0.427636877,0.437453596,0.570612087,0.319525642,0.521780226,0.702266387,1.119587621,0.93008216,1.043001842,0.905461979,0.80888367,0.847710648,0.960482973,0.870192112,0.938812813,0.908437358,0.690819287,0.647688718,0.830092673,0.802617573,0.755674112,0.798636115,0.912412529,0.675079282,0.56881893,0.655561368,0.783751104,0.975476261,0.871792337,0.832399544,0.844354134,0.801186722,0.752150306,0.987395102,0.815485061,0.816331823,0.902392844,0.607981517,0.547725243,0.629507608,0.568069761,
World,,,,,,,,,,,0.964512951,0.960154506,1.042978912,1.440868567,4.180819549,3.866821956,4.090872492,4.035280448,3.479743027,5.797299309,6.510754253,5.170490734,3.68561987,3.717003614,3.480243827,3.178355178,1.532578222,1.799912334,1.724851289,2.201114018,2.569799686,1.545711853,1.548281114,1.594983649,1.426188803,1.510446106,1.774539144,1.630234096,1.045968714,1.28713103,2.249827993,1.958206569,1.777548589,2.001218681,2.518825882,3.242254645,3.53756726,3.630599124,5.009799609,2.764833539,3.684715954,4.817459408,4.063942619,3.651998147,3.16797797,1.73878555,1.554155825,1.975971192,2.484444905,2.135398572,1.464406763,3.029658051,
Samoa,,,,,,,,,,,,,,,,,,,,,,,2.463651693,2.553834779,1.763707302,1.945421641,2.393056567,2.558818046,2.013915229,2.354561219,2.161599519,2.341714421,2.508258819,2.615330725,1.716142073,2.024500588,1.851564871,1.295102102,1.291912616,1.081164769,0.471117043,0.551007408,0.567747941,0.558162847,0.403326023,0.311289652,0.259331275,0.330598375,0.468263247,0.443535455,0.410594292,0.479148651,0.396499216,0.354470434,0.514371821,0.385043627,0.425429774,0.482469411,0.264678611,0.232259604,0.301640791,0.280275449,
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.469748109,1.275483985,2.555566882,2.419558365,0.984751666,0.52857846,0.522780519,0.345818043,0.394911793,0.559517102,0.582555743,0.403302686,0.405629884,0.928898943,
Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.77270284,17.64283688,15.66669049,21.5357112,38.41663553,41.90664901,38.00520523,30.88597884,22.38115239,29.61436711,42.30353208,34.10786788,31.87664744,33.08605846,35.00719869,42.36313985,41.58252735,33.39873191,33.93441134,20.47630448,23.26709687,25.98828016,19.08237972,13.62746264,11.03472733,2.103426729,0.78620006,1.892186391,4.609356005,,,,
South Africa,,,,,,,,,,,1.663196897,2.272295552,2.250957863,2.460193386,4.171883199,4.56503788,5.149248294,5.528690962,4.730803367,7.86535009,13.52730666,11.02095211,10.78133763,9.1053548,5.360432981,10.84506782,8.660487885,7.103343089,6.900123198,6.499618625,5.697561987,5.448659005,4.456785231,4.453499643,4.76625199,4.035626384,4.642700903,3.692659868,3.113449334,2.488590508,3.7168845,4.946586569,4.679233923,2.990866682,4.779639794,4.568492466,5.22740474,6.365707474,11.99005804,4.937974997,6.846831013,7.814660742,6.404363994,6.111530963,4.665734199,2.807947693,3.561599066,3.835585666,3.869491488,4.187822279,4.01777511,7.328578592,
Zambia,,,,,,,,,,,36.469193,23.70335485,20.61821176,38.70520615,31.75379319,12.74378388,16.2287807,13.99261247,10.16288772,17.09406404,16.85024849,9.268596859,6.597973482,9.234331678,6.644390413,7.858052788,7.553254995,10.3706388,18.57632589,21.1410775,20.98182465,5.819966791,5.824190885,5.088038024,5.469686829,7.233214983,7.407249868,5.784253253,7.380049918,5.200007109,9.121224959,6.917967648,8.581784227,12.6388158,13.77563772,14.10270213,19.20150296,21.78743116,16.05253846,16.79686434,18.66472011,17.4237335,13.57534875,12.02359473,10.84225906,11.16025339,11.67721254,13.22643997,11.7483463,7.915065395,16.22223076,35.264148,
Zimbabwe,,,,,,,,,,,3.27504799,2.934653128,2.271108057,3.081449159,3.642575,3.388334545,4.249550032,4.897680299,4.33538006,5.004753109,6.023987105,4.178358945,4.049987113,3.522180495,3.71936649,3.846655441,3.730943847,4.008339258,4.956995001,4.758242259,4.212482292,9.664191621,10.81681773,8.724395074,9.487027668,8.544286712,7.990428293,6.771291378,5.590804634,3.700890655,3.901708766,4.027991793,5.172193771,6.982175722,8.437309947,8.558207467,11.48130423,15.55923846,18.32304708,6.762608987,7.098470642,7.879388989,5.967732811,5.042839351,5.62126328,4.606185206,4.495413674,6.09544838,3.378189447,4.715765458,4.746668095,6.398451611,
